"Program","Year","Period","Week.Ending","Geo.Level","State","State.ANSI","Ag.District","Ag.District.Code","County","County.ANSI","Zip.Code","Region","watershed_code","Watershed","Commodity","Data.Item","Domain","Domain.Category","Value","CV...."
"CENSUS",2008,"YEAR",NA,"STATE","NEW YORK",36,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - OPERATIONS WITH SALES","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","24",""
"CENSUS",2008,"YEAR",NA,"STATE","NEW YORK",36,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","1,167",""
"CENSUS",2008,"YEAR",NA,"STATE","NEW YORK",36,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - SALES, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","263,342",""
"CENSUS",2008,"YEAR",NA,"STATE","NORTH CAROLINA",37,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - ACRES HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","18",""
"CENSUS",2008,"YEAR",NA,"STATE","NORTH CAROLINA",37,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - OPERATIONS WITH AREA HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","14",""
"CENSUS",2008,"YEAR",NA,"STATE","NORTH CAROLINA",37,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - OPERATIONS WITH SALES","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","14",""
"CENSUS",2008,"YEAR",NA,"STATE","NORTH CAROLINA",37,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","1,394",""
"CENSUS",2008,"YEAR",NA,"STATE","NORTH CAROLINA",37,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - SALES, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","265,813",""
"CENSUS",2008,"YEAR",NA,"STATE","OREGON",41,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - ACRES HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","17",""
"CENSUS",2008,"YEAR",NA,"STATE","OREGON",41,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - OPERATIONS WITH AREA HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","27",""
"CENSUS",2008,"YEAR",NA,"STATE","OREGON",41,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - OPERATIONS WITH SALES","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","27",""
"CENSUS",2008,"YEAR",NA,"STATE","OREGON",41,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","1,287",""
"CENSUS",2008,"YEAR",NA,"STATE","OREGON",41,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - SALES, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)",""
"CENSUS",2008,"YEAR",NA,"STATE","WASHINGTON",53,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - ACRES HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","48",""
"CENSUS",2008,"YEAR",NA,"STATE","WASHINGTON",53,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - OPERATIONS WITH AREA HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","43",""
"CENSUS",2008,"YEAR",NA,"STATE","WASHINGTON",53,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - OPERATIONS WITH SALES","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","43",""
"CENSUS",2008,"YEAR",NA,"STATE","WASHINGTON",53,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","812",""
"CENSUS",2008,"YEAR",NA,"STATE","WASHINGTON",53,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - SALES, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","281,981",""
